BBQ
Outdoor Swimming Pool
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Wheelchair Accessible
Air Conditioning
Bar
Breakfast Not Included
Cots available
Free Parking
Free WiFi
Hairdryers
Internet Access
Linen Included
Outdoor Swimming Pool
Outdoor Terrace
Restaurant
Towels Included
Child Friendly
Credit Cards Not Accepted
Taxes Included
24 Hour Reception
24 Hour Security
Air Conditioning
Bar
Breakfast Included
Café
Cots available
Currency Exchange
DVD's
Fax Service
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Internet Access
Lounge
Luggage Storage
Meeting Room
Outdoor Swimming Pool
Outdoor Terrace
Parking
Reading Light
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Tours/Travel Desk
Wheelchair Accessible
Child Friendly
Credit Cards Accepted
Non Smoking
Pet Friendly
Taxes Included
Air Conditioning
Bar
Bicycle Hire
Breakfast Not Included
Café
Cots available
Fax Service
Free Internet Access
Free Parking
Free WiFi
Housekeeping
Internet Access
Lounge
Luggage Storage
Outdoor Swimming Pool
Outdoor Terrace
Parking
Postal Service
Restaurant
Safe Deposit Box
Swimming Pool
Child Friendly
Pet Friendly
Taxes Included
Air Conditioning
Breakfast Not Included
Cable TV
Cots available
Free Airport Transfer
Free Parking
Free WiFi
Restaurant
Tea/Coffee Making Facilities
Towels Included
Child Friendly
Credit Cards Not Accepted
Taxes Included
Air Conditioning
Breakfast Not Included
Cots available
Free Parking
Fridge/Freezer
Kitchen
Linen Included
Outdoor Terrace
Tea/Coffee Making Facilities
Towels Included
Utensils
Child Friendly
Credit Cards Not Accepted
Taxes Included
24 Hour Reception
Air Conditioning
Bar
BBQ
Bicycle Hire
Bicycle Parking
Book Exchange
Cable TV
Café
Cots available
Fax Service
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Fridge/Freezer
Hairdryers
Internet Access
Iron/Ironing Board
Kitchen
Linen Included
Luggage Storage
Microwave
Outdoor Swimming Pool
Outdoor Terrace
Parking
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Towels Included
Utensils
Washing machine
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
Bar
Breakfast Included
Cable TV
Café
Free Internet Access
Free WiFi
Hairdryers
Safe Deposit Box
Air Conditioning
ATM
Bicycle Hire
Fax Service
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Outdoor Swimming Pool
Parking
Reading Light
Safe Deposit Box
Swimming Pool
Credit Cards Accepted
Taxes Included
Adaptors
Bar
BBQ
Bicycle Parking
Board games
Book Exchange
Breakfast Not Included
Ceiling Fan
Common Room
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Hairdryers For Hire
Hot Showers
Internet Access
Linen Not Included
Luggage Storage
Outdoor Terrace
Parking
Reading Light
Safe Deposit Box
Tea/Coffee Making Facilities
Tours/Travel Desk
Credit Cards Not Accepted
No Curfew
Taxes Included
Bar
Bicycle Parking
Book Exchange
Breakfast Not Included
Cable TV
Cafe
Ceiling Fan
Common Room
Free City Maps
Free Internet Access
Free WiFi
Hot Showers
Internet Access
Kitchen
Luggage Storage
Outdoor Terrace
PlayStation
Safe Deposit Box
Tea/Coffee Making Facilities
Tours/Travel Desk
Towels for hire
Child Friendly
No Curfew
Taxes Included
24 Hour Reception
Air Conditioning
Book Exchange
Breakfast Not Included
Cable TV
Café
Free Internet Access
Free Parking
Free WiFi
Housekeeping
Internet Access
Lounge
Tea/Coffee Making Facilities
Towels Included
Child Friendly
Credit Cards Accepted
Taxes Included
Bar
Bicycle Hire
Bicycle Parking
Book Exchange
Breakfast Not Included
Cable TV
Café
Ceiling Fan
Cots available
Fax Service
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Housekeeping
Internet Access
Laundry Facilities
Lounge
Luggage Storage
Minibar
Outdoor Swimming Pool
Outdoor Terrace
Parking
Safe Deposit Box
Swimming Pool
Towels Included
Child Friendly
Credit Cards Not Accepted
Taxes Included
Air Conditioning
Breakfast Not Included
Free Internet Access
Hairdryers
Luggage Storage
Tours/Travel Desk
24 Hour Reception
24 Hour Security
Breakfast Not Included
Elevator
Fax Service
Free Internet Access
Hairdryers
Housekeeping
Internet Access
Luggage Storage
Tea/Coffee Making Facilities
Tours/Travel Desk
24 Hour Reception
24 Hour Security
Adaptors
Air Conditioning
Airport Transfers
Bar
Bicycle Hire
Breakfast Not Included
Café
Cots available
Currency Exchange
Direct Dial Telephone
Elevator
Fax Service
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Housekeeping
Internet Access
Key Card Access
Laundry Facilities
Luggage Storage
Outdoor Swimming Pool
Parking
Postal Service
Reading Light
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
BBQ
Breakfast Not Included
Dryer
Free Internet Access
Free WiFi
Fridge/Freezer
Hairdryers
Internet Access
Kitchen
Linen Included
Outdoor Terrace
Tea/Coffee Making Facilities
Towels Included
Utensils
Washing machine
24 Hour Reception
Adaptors
Air Conditioning
Bar
Breakfast Included
Café
Cots available
Elevator
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Housekeeping
Internet Access
Outdoor Swimming Pool
Parking
Postal Service
Restaurant
Safe Deposit Box
Swimming Pool
24 Hour Reception
Air Conditioning
Cooker
Cots available
Dryer
Free Internet Access
Free Parking
Free WiFi
Hot Tub
Kitchen
Linen Included
Lounge
Outdoor Swimming Pool
Outdoor Terrace
Safe Deposit Box
Tea/Coffee Making Facilities
Towels Included
Utensils
Child Friendly
Credit Cards Accepted
Taxes Included
Bar
BBQ
Bicycle Hire
Bicycle Parking
Book Exchange
Breakfast Not Included
Café
Cooker
Cots available
Fax Service
Free Parking
Free WiFi
Fridge/Freezer
Kitchen
Linen Included
Lounge
Luggage Storage
Outdoor Swimming Pool
Outdoor Terrace
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Towels Included
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
Bar
Breakfast Included
DVD's
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Housekeeping
Laundry Facilities
Luggage Storage
Meeting Room
Minibar
Parking
Reading Light
Restaurant
Safe Deposit Box
Tours/Travel Desk
Taxes Included
Cooker
Fridge/Freezer
Utensils
Air Conditioning
Bar
Breakfast Not Included
Café
Cots available
Free Internet Access
Gym
Hairdryers
Housekeeping
Internet Access
Luggage Storage
Outdoor Swimming Pool
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Tours/Travel Desk
Air Conditioning
Bar
Breakfast Included
Café
Currency Exchange
Fax Service
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Housekeeping
Internet Access
Meeting Room
Outdoor Swimming Pool
Outdoor Terrace
Parking
Restaurant
Swimming Pool
Credit Cards Accepted
Pet Friendly
Taxes Included
Air Conditioning
Bar
Breakfast Not Included
Fax Service
Free Internet Access
Free Parking
Luggage Storage
Outdoor Swimming Pool
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Tours/Travel Desk
Credit Cards Accepted
Pet Friendly
Taxes Included
Air Conditioning
Bar
Cable TV
Café
Cots available
Currency Exchange
Free Parking
Free WiFi
Key Card Access
Luggage Storage
Outdoor Swimming Pool
Parking
Safe Deposit Box
Tea/Coffee Making Facilities
Air Conditioning
Bar
Breakfast Not Included
Café
Luggage Storage
Tours/Travel Desk
24 Hour Reception
24 Hour Security
Adaptors
Air Conditioning
Airport Transfers
Bar
Bicycle Hire
Breakfast Included
Cable TV
Café
Cots available
Currency Exchange
Elevator
Fax Service
Free Airport Transfer
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Internet Access
Minibar
Outdoor Swimming Pool
Outdoor Terrace
Parking
Postal Service
Reading Light
Safe Deposit Box
Shuttle Bus
Swimming Pool
Tours/Travel Desk
Wheelchair Accessible
Child Friendly
Credit Cards Accepted
Non Smoking
Taxes Included
24 Hour Reception
Bar
Breakfast Included
Cable TV
Currency Exchange
Direct Dial Telephone
Fax Service
Free Parking
Hot Tub
Internet Access
Laundry Facilities
Lounge
Outdoor Swimming Pool
Outdoor Terrace
Parking
Restaurant
Swimming Pool
Tours/Travel Desk
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
Board games
Breakfast Not Included
Kitchen
24 Hour Reception
Air Conditioning
Bar
Cable TV
Currency Exchange
Direct Dial Telephone
Elevator
Fax Service
Free Parking
Free WiFi
Housekeeping
Lounge
Luggage Storage
Outdoor Terrace
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
Breakfast Not Included
Cable TV
Free City Maps
Free Internet Access
Free Parking
Free WiFi
Hairdryers
Internet Access
Lounge
Luggage Storage
Minibar
Outdoor Terrace
Parking
Restaurant
Safe Deposit Box
Tea/Coffee Making Facilities
Child Friendly
Credit Cards Accepted
Taxes Included
Air Conditioning
Bicycle Hire
Breakfast Not Included
Cooker
Fax Service
Free City Maps
Free Parking
Free WiFi
Fridge/Freezer
Hairdryers
Hot Tub
Iron/Ironing Board
Kitchen
Linen Included
Luggage Storage
Safe Deposit Box
Tea/Coffee Making Facilities
Towels Included
Utensils
Washing machine
Cash Only
Child Friendly
Credit Cards Not Accepted
Curfew
Pet Friendly
Taxes Included
24 Hour Reception
Air Conditioning
Bar
Cots available
Free Internet Access
Free Parking
Hairdryers
Internet Access
Luggage Storage
Outdoor Swimming Pool
Parking
Safe Deposit Box
Swimming Pool
Tours/Travel Desk
Credit Cards Accepted
24 Hour Reception
Air Conditioning
Bar
Breakfast Included
Cable TV
Direct Dial Telephone
Fax Service
Free Parking
Internet Access
Mini-Supermarket
Outdoor Swimming Pool
Restaurant
Safe Deposit Box
Shuttle Bus
Swimming Pool
Child Friendly
Credit Cards Accepted
Taxes Included
24 Hour Reception
Air Conditioning
Bar
Breakfast Included
Cable TV
Currency Exchange
Direct Dial Telephone
Elevator
Fax Service
Free Internet Access
Free WiFi
Laundry Facilities
Luggage Storage
Parking
Restaurant
Safe Deposit Box
Tours/Travel Desk
Child Friendly
Credit Cards Accepted
Taxes Included
BBQ
Cooker
Free Internet Access
Free Parking
Fridge/Freezer
Hairdryers
Kitchen
Linen Included
Outdoor Terrace
Tea/Coffee Making Facilities
Towels Included
Utensils
Pet Friendly
Taxes Included
Air Conditioning
Bar
Breakfast Included
Cable TV
Currency Exchange
Fax Service
Free City Maps
Hairdryers
Lounge
Luggage Storage
Outdoor Swimming Pool
Outdoor Terrace
Parking
Restaurant
Safe Deposit Box
Swimming Pool
Tea/Coffee Making Facilities
Child Friendly
Credit Cards Accepted
Taxes Included
24 Hour Reception
Air Conditioning
Bicycle Hire
Breakfast Not Included
Business centre
Café
Fax Service
Free Internet Access
Free Parking
Free WiFi
Internet Access
Luggage Storage
Parking
Tours/Travel Desk
